study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_name	nominal_length	library_layout	read_count	base_count	fastq_ftp	fastq_galaxy	submitted_galaxy	sra_ftp
PRJEB14672	SAMEA4060703	ERS1231813	ERX1584606	ERR1513579	8049	Gadus morhua	Illumina HiSeq 2000	LOF_Y_11_045	300	PAIRED	6994935	1367234980	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513579/ERR1513579.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513579/ERR1513579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513579/ERR1513579_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513579/ERR1513579.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513579/ERR1513579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513579/ERR1513579_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_045.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_045.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/009/ERR1513579
PRJEB14672	SAMEA4060704	ERS1231814	ERX1584607	ERR1513580	8049	Gadus morhua	Illumina HiSeq 2000	LOF_Y_11_049	300	PAIRED	5315487	1037969425	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513580/ERR1513580.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513580/ERR1513580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513580/ERR1513580_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513580/ERR1513580.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513580/ERR1513580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513580/ERR1513580_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_049.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_049.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/000/ERR1513580
PRJEB14672	SAMEA4060705	ERS1231815	ERX1584608	ERR1513581	8049	Gadus morhua	Illumina HiSeq 2000	LOF_Y_11_141	300	PAIRED	5653373	1105907378	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513581/ERR1513581.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513581/ERR1513581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513581/ERR1513581_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513581/ERR1513581.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513581/ERR1513581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513581/ERR1513581_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_141.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_141.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/001/ERR1513581
PRJEB14672	SAMEA4060706	ERS1231816	ERX1584609	ERR1513582	8049	Gadus morhua	Illumina HiSeq 2000	LOF_Y_11_143	300	PAIRED	5369685	1050788143	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513582/ERR1513582.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513582/ERR1513582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513582/ERR1513582_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513582/ERR1513582.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513582/ERR1513582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513582/ERR1513582_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_143.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_143.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/002/ERR1513582
PRJEB14672	SAMEA4060707	ERS1231817	ERX1584610	ERR1513583	8049	Gadus morhua	Illumina HiSeq 2000	LOF_Y_11_145	300	PAIRED	5752503	1126205853	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513583/ERR1513583.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513583/ERR1513583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513583/ERR1513583_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513583/ERR1513583.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513583/ERR1513583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513583/ERR1513583_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_145.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_145.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/003/ERR1513583
PRJEB14672	SAMEA4060708	ERS1231818	ERX1584611	ERR1513584	8049	Gadus morhua	Illumina HiSeq 2000	LOF_Y_11_147	300	PAIRED	5683081	1112052824	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513584/ERR1513584.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513584/ERR1513584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513584/ERR1513584_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513584/ERR1513584.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513584/ERR1513584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513584/ERR1513584_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_147.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_147.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/004/ERR1513584
PRJEB14672	SAMEA4060709	ERS1231819	ERX1584612	ERR1513585	8049	Gadus morhua	Illumina HiSeq 2000	LOF_Y_11_149	300	PAIRED	5516626	1078764133	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513585/ERR1513585.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513585/ERR1513585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513585/ERR1513585_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513585/ERR1513585.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513585/ERR1513585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513585/ERR1513585_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_149.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_149.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/005/ERR1513585
PRJEB14672	SAMEA4060710	ERS1231820	ERX1584613	ERR1513586	8049	Gadus morhua	Illumina HiSeq 2000	LOF_Y_11_151	300	PAIRED	4680577	915821843	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513586/ERR1513586.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513586/ERR1513586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513586/ERR1513586_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513586/ERR1513586.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513586/ERR1513586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513586/ERR1513586_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_151.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_151.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/006/ERR1513586
PRJEB14672	SAMEA4060711	ERS1231821	ERX1584614	ERR1513587	8049	Gadus morhua	Illumina HiSeq 2000	LOF_Y_11_153	300	PAIRED	5535916	1082568197	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513587/ERR1513587.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513587/ERR1513587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513587/ERR1513587_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513587/ERR1513587.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513587/ERR1513587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513587/ERR1513587_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_153.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_153.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/007/ERR1513587
PRJEB14672	SAMEA4060712	ERS1231822	ERX1584615	ERR1513588	8049	Gadus morhua	Illumina HiSeq 2000	LOF_Y_11_155	300	PAIRED	5277942	1030825493	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513588/ERR1513588.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513588/ERR1513588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513588/ERR1513588_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513588/ERR1513588.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513588/ERR1513588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513588/ERR1513588_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_155.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_155.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/008/ERR1513588
PRJEB14672	SAMEA4060713	ERS1231823	ERX1584616	ERR1513589	8049	Gadus morhua	Illumina HiSeq 2000	LOF_Y_11_159	300	PAIRED	7318630	1431788625	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513589/ERR1513589.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513589/ERR1513589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513589/ERR1513589_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513589/ERR1513589.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513589/ERR1513589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513589/ERR1513589_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_159.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_159.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/009/ERR1513589
PRJEB14672	SAMEA4060714	ERS1231824	ERX1584617	ERR1513590	8049	Gadus morhua	Illumina HiSeq 2000	LOF_Y_11_161	300	PAIRED	4762961	930951643	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513590/ERR1513590.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513590/ERR1513590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513590/ERR1513590_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513590/ERR1513590.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513590/ERR1513590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513590/ERR1513590_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_161.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_161.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/000/ERR1513590
PRJEB14672	SAMEA4060715	ERS1231825	ERX1584618	ERR1513591	8049	Gadus morhua	Illumina HiSeq 2000	LOF_Y_11_163	300	PAIRED	5800796	1133170409	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513591/ERR1513591.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513591/ERR1513591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513591/ERR1513591_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513591/ERR1513591.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513591/ERR1513591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513591/ERR1513591_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_163.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/LOF_Y_11_163.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/001/ERR1513591
PRJEB14672	SAMEA4060716	ERS1231826	ERX1584619	ERR1513592	8049	Gadus morhua	Illumina HiSeq 2000	SOR_M_14_06	300	PAIRED	6495471	1582965468	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513592/ERR1513592.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513592/ERR1513592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513592/ERR1513592_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513592/ERR1513592.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513592/ERR1513592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513592/ERR1513592_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/SOR_M_14_06.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/SOR_M_14_06.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/002/ERR1513592
PRJEB14672	SAMEA4060717	ERS1231827	ERX1584620	ERR1513593	8049	Gadus morhua	Illumina HiSeq 2000	SOR_M_14_07	300	PAIRED	5525829	1347252102	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513593/ERR1513593.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513593/ERR1513593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513593/ERR1513593_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513593/ERR1513593.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513593/ERR1513593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513593/ERR1513593_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/SOR_M_14_07.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/SOR_M_14_07.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/003/ERR1513593
PRJEB14672	SAMEA4060718	ERS1231828	ERX1584621	ERR1513594	8049	Gadus morhua	Illumina HiSeq 2000	SOR_M_14_09	300	PAIRED	4966701	1208869074	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513594/ERR1513594.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513594/ERR1513594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513594/ERR1513594_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513594/ERR1513594.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513594/ERR1513594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/004/ERR1513594/ERR1513594_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/SOR_M_14_09.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/SOR_M_14_09.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/004/ERR1513594
PRJEB14672	SAMEA4060719	ERS1231829	ERX1584622	ERR1513595	8049	Gadus morhua	Illumina HiSeq 2000	SOR_M_14_10	300	PAIRED	4852515	1183938840	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513595/ERR1513595.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513595/ERR1513595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513595/ERR1513595_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513595/ERR1513595.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513595/ERR1513595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/005/ERR1513595/ERR1513595_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/SOR_M_14_10.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/SOR_M_14_10.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/005/ERR1513595
PRJEB14672	SAMEA4060720	ERS1231830	ERX1584623	ERR1513596	8049	Gadus morhua	Illumina HiSeq 2000	SOR_M_14_11	300	PAIRED	5196779	1266865740	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513596/ERR1513596.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513596/ERR1513596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513596/ERR1513596_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513596/ERR1513596.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513596/ERR1513596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/006/ERR1513596/ERR1513596_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/SOR_M_14_11.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/SOR_M_14_11.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/006/ERR1513596
PRJEB14672	SAMEA4060721	ERS1231831	ERX1584624	ERR1513597	8049	Gadus morhua	Illumina HiSeq 2000	SOR_M_14_12	300	PAIRED	4730501	1152527796	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513597/ERR1513597.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513597/ERR1513597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513597/ERR1513597_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513597/ERR1513597.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513597/ERR1513597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/007/ERR1513597/ERR1513597_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/SOR_M_14_12.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/SOR_M_14_12.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/007/ERR1513597
PRJEB14672	SAMEA4060722	ERS1231832	ERX1584625	ERR1513598	8049	Gadus morhua	Illumina HiSeq 2000	SOR_M_14_14	300	PAIRED	4993391	1216456290	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513598/ERR1513598.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513598/ERR1513598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513598/ERR1513598_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513598/ERR1513598.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513598/ERR1513598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/008/ERR1513598/ERR1513598_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/SOR_M_14_14.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/SOR_M_14_14.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/008/ERR1513598
PRJEB14672	SAMEA4060723	ERS1231833	ERX1584626	ERR1513599	8049	Gadus morhua	Illumina HiSeq 2000	SOR_M_14_15	300	PAIRED	5426182	1320734142	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513599/ERR1513599.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513599/ERR1513599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513599/ERR1513599_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513599/ERR1513599.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513599/ERR1513599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/009/ERR1513599/ERR1513599_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/SOR_M_14_15.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/SOR_M_14_15.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/009/ERR1513599
PRJEB14672	SAMEA4060724	ERS1231834	ERX1584627	ERR1513600	8049	Gadus morhua	Illumina HiSeq 2000	SOR_M_14_16	300	PAIRED	6078520	1484176680	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513600/ERR1513600.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513600/ERR1513600_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513600/ERR1513600_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513600/ERR1513600.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513600/ERR1513600_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/000/ERR1513600/ERR1513600_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/SOR_M_14_16.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/SOR_M_14_16.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/000/ERR1513600
PRJEB14672	SAMEA4060725	ERS1231835	ERX1584628	ERR1513601	8049	Gadus morhua	Illumina HiSeq 2000	SOR_M_14_17	300	PAIRED	5018100	1226799252	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513601/ERR1513601.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513601/ERR1513601_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513601/ERR1513601_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513601/ERR1513601.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513601/ERR1513601_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/001/ERR1513601/ERR1513601_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/SOR_M_14_17.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/SOR_M_14_17.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/001/ERR1513601
PRJEB14672	SAMEA4060726	ERS1231836	ERX1584629	ERR1513602	8049	Gadus morhua	Illumina HiSeq 2000	SOR_M_14_19	300	PAIRED	5039163	1229519718	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513602/ERR1513602.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513602/ERR1513602_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513602/ERR1513602_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513602/ERR1513602.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513602/ERR1513602_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/002/ERR1513602/ERR1513602_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/SOR_M_14_19.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/SOR_M_14_19.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/002/ERR1513602
PRJEB14672	SAMEA4060727	ERS1231837	ERX1584630	ERR1513603	8049	Gadus morhua	Illumina HiSeq 2000	SOR_M_14_38	300	PAIRED	4649940	1137031308	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513603/ERR1513603.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513603/ERR1513603_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513603/ERR1513603_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513603/ERR1513603.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513603/ERR1513603_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR151/003/ERR1513603/ERR1513603_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/SOR_M_14_38.bam;ftp.sra.ebi.ac.uk/vol1/ERA670/ERA670800/bam/SOR_M_14_38.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR151/003/ERR1513603
