AvgSpotLen	BioSample	ENA_FIRST_PUBLIC	Experiment	InsertSize	Library_Name	LoadDate	MBases	MBytes	ReleaseDate	Run	SRA_Sample	Sample_Name	collection_date	geographic_location_country_and_or_sea	lat_lon	sex	tissue_type	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	ENA_LAST_UPDATE	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	SRA_Study
192	SAMEA2338563	2014-01-10	ERX373779	150	NG-5353_STD.BS43	2014-02-24	728	480	2014-03-02	ERR407418	ERS391899	BS43	September 2010	Canada	50.602889,-127.252306	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338554	2014-01-10	ERX373780	150	NG-5353_STD.BS45	2014-02-25	1823	1239	2014-03-03	ERR407419	ERS391900	BS45	September 2010	Canada	50.602889,-127.252306	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338554	2014-01-10	ERX373781	150	NG-5353_STD.BS45	2014-02-25	1838	1258	2014-03-03	ERR407420	ERS391900	BS45	September 2010	Canada	50.602889,-127.252306	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338554	2014-01-10	ERX373782	150	NG-5353_STD.BS45	2014-02-25	1863	1272	2014-03-03	ERR407421	ERS391900	BS45	September 2010	Canada	50.602889,-127.252306	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338554	2014-01-10	ERX373783	150	NG-5353_STD.BS45	2014-02-25	1844	1258	2014-03-03	ERR407422	ERS391900	BS45	September 2010	Canada	50.602889,-127.252306	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338540	2014-01-10	ERX373784	150	NG-5353_STD.BS46	2014-02-24	640	460	2014-03-02	ERR407423	ERS391894	BS46	September 2010	Canada	50.604556,-127.26175	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338540	2014-01-10	ERX373785	150	NG-5353_STD.BS46	2014-02-24	866	567	2014-03-02	ERR407424	ERS391894	BS46	September 2010	Canada	50.604556,-127.26175	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338540	2014-01-10	ERX373786	150	NG-5353_STD.BS46	2014-02-25	2053	1289	2014-03-03	ERR407425	ERS391894	BS46	September 2010	Canada	50.604556,-127.26175	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338571	2014-01-10	ERX373787	150	NG-5353_STD.BS48	2014-02-25	1888	1155	2014-03-03	ERR407426	ERS391895	BS48	September 2010	Canada	50.604556,-127.26175	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338571	2014-01-10	ERX373788	150	NG-5353_STD.BS48	2014-02-24	316	217	2014-03-02	ERR407427	ERS391895	BS48	September 2010	Canada	50.604556,-127.26175	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338571	2014-01-10	ERX373789	150	NG-5353_STD.BS48	2014-02-25	501	353	2014-03-03	ERR407428	ERS391895	BS48	September 2010	Canada	50.604556,-127.26175	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338571	2014-01-10	ERX373790	150	NG-5353_STD.BS48	2014-02-25	2107	1396	2014-03-03	ERR407429	ERS391895	BS48	September 2010	Canada	50.604556,-127.26175	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338573	2014-01-10	ERX373791	150	NG-5353_STD.BS49	2014-02-24	383	273	2014-03-02	ERR407430	ERS391902	BS49	September 2010	Canada	50.602889,-127.252306	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338573	2014-01-10	ERX373792	150	NG-5353_STD.BS49	2014-02-24	339	244	2014-03-03	ERR407431	ERS391902	BS49	September 2010	Canada	50.602889,-127.252306	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338573	2014-01-10	ERX373793	150	NG-5353_STD.BS49	2014-02-24	400	285	2014-03-03	ERR407432	ERS391902	BS49	September 2010	Canada	50.602889,-127.252306	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338573	2014-01-10	ERX373794	150	NG-5353_STD.BS49	2014-02-24	309	210	2014-03-02	ERR407433	ERS391902	BS49	September 2010	Canada	50.602889,-127.252306	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338573	2014-01-10	ERX373795	150	NG-5353_STD.BS49	2014-02-25	491	343	2014-03-03	ERR407434	ERS391902	BS49	September 2010	Canada	50.602889,-127.252306	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338586	2014-01-10	ERX373796	150	NG-5353_STD.BS50b	2014-02-25	3366	2165	2014-03-03	ERR407435	ERS391896	BS50b	September 2010	Canada	50.604556,-127.26175	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338586	2014-01-10	ERX373797	150	NG-5353_STD.BS50b	2014-02-25	992	701	2014-03-03	ERR407436	ERS391896	BS50b	September 2010	Canada	50.604556,-127.26175	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338586	2014-01-10	ERX373798	150	NG-5353_STD.BS50b	2014-02-25	988	698	2014-03-03	ERR407437	ERS391896	BS50b	September 2010	Canada	50.604556,-127.26175	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338586	2014-01-10	ERX373799	150	NG-5353_STD.BS50b	2014-02-25	564	366	2014-03-03	ERR407438	ERS391896	BS50b	September 2010	Canada	50.604556,-127.26175	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338547	2014-01-10	ERX373800	150	NG-5353_STD.BS52b	2014-02-25	9585	6406	2014-03-03	ERR407439	ERS391897	BS52b	September 2010	Canada	50.604556,-127.26175	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338564	2014-01-10	ERX373801	150	NG-5353_STD.BS53	2014-02-25	1677	1155	2014-03-03	ERR407440	ERS391904	BS53	September 2010	Canada	50.602889,-127.252306	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338564	2014-01-10	ERX373802	150	NG-5353_STD.BS53	2014-02-25	1691	1178	2014-03-03	ERR407441	ERS391904	BS53	September 2010	Canada	50.602889,-127.252306	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338564	2014-01-10	ERX373803	150	NG-5353_STD.BS53	2014-02-25	1687	1164	2014-03-03	ERR407442	ERS391904	BS53	September 2010	Canada	50.602889,-127.252306	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338564	2014-01-10	ERX373804	150	NG-5353_STD.BS53	2014-02-25	1683	1162	2014-03-03	ERR407443	ERS391904	BS53	September 2010	Canada	50.602889,-127.252306	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338548	2014-01-10	ERX373805	150	NG-5353_STD.BS54	2014-02-25	1606	1096	2014-03-03	ERR407444	ERS391898	BS54	September 2010	Canada	50.604556,-127.26175	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338548	2014-01-10	ERX373806	150	NG-5353_STD.BS54	2014-02-25	1617	1112	2014-03-03	ERR407445	ERS391898	BS54	September 2010	Canada	50.604556,-127.26175	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338548	2014-01-10	ERX373807	150	NG-5353_STD.BS54	2014-02-25	1637	1123	2014-03-03	ERR407446	ERS391898	BS54	September 2010	Canada	50.604556,-127.26175	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338548	2014-01-10	ERX373808	150	NG-5353_STD.BS54	2014-02-25	1624	1113	2014-03-03	ERR407447	ERS391898	BS54	September 2010	Canada	50.604556,-127.26175	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338589	2014-01-10	ERX373809	150	NG-5353_STD.BS55	2014-02-25	1858	1213	2014-03-03	ERR407448	ERS391911	BS55	September 2010	Norway	60.255369,5.926577	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338589	2014-01-10	ERX373810	150	NG-5353_STD.BS55	2014-02-25	1437	994	2014-03-03	ERR407449	ERS391911	BS55	September 2010	Norway	60.255369,5.926577	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338589	2014-01-10	ERX373811	150	NG-5353_STD.BS55	2014-02-25	1492	1028	2014-03-03	ERR407450	ERS391911	BS55	September 2010	Norway	60.255369,5.926577	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338589	2014-01-10	ERX373812	150	NG-5353_STD.BS55	2014-02-25	1445	1020	2014-03-03	ERR407451	ERS391911	BS55	September 2010	Norway	60.255369,5.926577	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338553	2014-01-10	ERX373813	150	NG-5353_STD.BS56	2014-02-25	1370	937	2014-03-03	ERR407452	ERS391905	BS56	September 2010	Norway	60.244881,5.915387	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338553	2014-01-10	ERX373814	150	NG-5353_STD.BS56	2014-02-25	1432	970	2014-03-03	ERR407453	ERS391905	BS56	September 2010	Norway	60.244881,5.915387	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338553	2014-01-10	ERX373815	150	NG-5353_STD.BS56	2014-02-25	1398	963	2014-03-03	ERR407454	ERS391905	BS56	September 2010	Norway	60.244881,5.915387	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338576	2014-01-10	ERX373816	150	NG-5353_STD.BS57	2014-02-25	445	307	2014-03-03	ERR407455	ERS391912	BS57	September 2010	Norway	60.255369,5.926577	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338576	2014-01-10	ERX373817	150	NG-5353_STD.BS57	2014-02-25	710	501	2014-03-03	ERR407456	ERS391912	BS57	September 2010	Norway	60.255369,5.926577	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338576	2014-01-10	ERX373818	150	NG-5353_STD.BS57	2014-02-25	1438	989	2014-03-03	ERR407457	ERS391912	BS57	September 2010	Norway	60.255369,5.926577	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338576	2014-01-10	ERX373819	150	NG-5353_STD.BS57	2014-02-25	1493	1011	2014-03-03	ERR407458	ERS391912	BS57	September 2010	Norway	60.255369,5.926577	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338576	2014-01-10	ERX373820	150	NG-5353_STD.BS57	2014-02-25	1442	988	2014-03-03	ERR407459	ERS391912	BS57	September 2010	Norway	60.255369,5.926577	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338572	2014-01-10	ERX373821	150	NG-5353_STD.BS58b	2014-02-25	6179	4100	2014-03-03	ERR407460	ERS391906	BS58b	September 2010	Norway	60.244881,5.915387	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338561	2014-01-10	ERX373822	150	NG-5353_STD.BS59	2014-02-25	345	235	2014-03-03	ERR407461	ERS391913	BS59	September 2010	Norway	60.255369,5.926577	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338561	2014-01-10	ERX373823	150	NG-5353_STD.BS59	2014-02-25	259	166	2014-03-03	ERR407462	ERS391913	BS59	September 2010	Norway	60.255369,5.926577	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338561	2014-01-10	ERX373824	150	NG-5353_STD.BS59	2014-02-25	272	188	2014-03-03	ERR407463	ERS391913	BS59	September 2010	Norway	60.255369,5.926577	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338588	2014-01-10	ERX373825	150	NG-5353_STD.BS60	2014-02-25	414	277	2014-03-03	ERR407464	ERS391907	BS60	September 2010	Norway	60.244881,5.915387	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338543	2014-01-10	ERX373826	150	NG-5353_STD.BS61	2014-02-25	581	383	2014-03-03	ERR407465	ERS391914	BS61	September 2010	Norway	60.255369,5.926577	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338543	2014-01-10	ERX373827	150	NG-5353_STD.BS61	2014-02-25	1976	1246	2014-03-03	ERR407466	ERS391914	BS61	September 2010	Norway	60.255369,5.926577	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338551	2014-01-10	ERX373828	150	NG-5353_STD.BS62	2014-02-25	1741	1200	2014-03-03	ERR407467	ERS391908	BS62	September 2010	Norway	60.244881,5.915387	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338551	2014-01-10	ERX373829	150	NG-5353_STD.BS62	2014-02-25	1751	1218	2014-03-03	ERR407468	ERS391908	BS62	September 2010	Norway	60.244881,5.915387	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338551	2014-01-10	ERX373830	150	NG-5353_STD.BS62	2014-02-25	1751	1207	2014-03-03	ERR407469	ERS391908	BS62	September 2010	Norway	60.244881,5.915387	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338551	2014-01-10	ERX373831	150	NG-5353_STD.BS62	2014-02-25	1747	1207	2014-03-03	ERR407470	ERS391908	BS62	September 2010	Norway	60.244881,5.915387	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338555	2014-01-10	ERX373832	150	NG-5353_STD.BS63b	2014-02-25	6145	4133	2014-03-03	ERR407471	ERS391915	BS63b	September 2010	Norway	60.255369,5.926577	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338568	2014-01-10	ERX373833	150	NG-5353_STD.BS64b	2014-02-25	1901	1296	2014-03-03	ERR407472	ERS391909	BS64b	September 2010	Norway	60.244881,5.915387	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338568	2014-01-10	ERX373834	150	NG-5353_STD.BS64b	2014-02-25	1913	1315	2014-03-03	ERR407473	ERS391909	BS64b	September 2010	Norway	60.244881,5.915387	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338568	2014-01-10	ERX373835	150	NG-5353_STD.BS64b	2014-02-25	1938	1328	2014-03-03	ERR407474	ERS391909	BS64b	September 2010	Norway	60.244881,5.915387	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338568	2014-01-10	ERX373836	150	NG-5353_STD.BS64b	2014-02-25	1929	1322	2014-03-03	ERR407475	ERS391909	BS64b	September 2010	Norway	60.244881,5.915387	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338596	2014-01-10	ERX373837	150	NG-5353_STD.BS65	2014-02-25	671	464	2014-03-03	ERR407476	ERS391916	BS65	September 2010	Norway	60.255369,5.926577	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338596	2014-01-10	ERX373838	150	NG-5353_STD.BS65	2014-02-25	1961	1219	2014-03-03	ERR407477	ERS391916	BS65	September 2010	Norway	60.255369,5.926577	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338542	2014-01-10	ERX373839	150	NG-5353_STD.BS66	2014-02-25	2024	1383	2014-03-03	ERR407478	ERS391910	BS66	September 2010	Norway	60.244881,5.915387	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338542	2014-01-10	ERX373840	150	NG-5353_STD.BS66	2014-02-25	2041	1407	2014-03-03	ERR407479	ERS391910	BS66	September 2010	Norway	60.244881,5.915387	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338542	2014-01-10	ERX373841	150	NG-5353_STD.BS66	2014-02-25	2063	1417	2014-03-03	ERR407480	ERS391910	BS66	September 2010	Norway	60.244881,5.915387	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
192	SAMEA2338542	2014-01-10	ERX373842	150	NG-5353_STD.BS66	2014-02-25	2056	1411	2014-03-03	ERR407481	ERS391910	BS66	September 2010	Norway	60.244881,5.915387	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338557	2014-01-10	ERX373843	300	NG-6005_STD.BS10	2014-02-25	7178	5516	2014-03-03	ERR407482	ERS391873	BS10	May 2010	Germany	54.156003,10.430144	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338582	2014-01-10	ERX373844	300	NG-6005_STD.BS11	2014-02-25	3642	2780	2014-03-03	ERR407483	ERS391886	BS11	May 2010	Germany	54.204189,10.561639	Female	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338545	2014-01-10	ERX373845	300	NG-6005_STD.BS12	2014-02-25	3851	2933	2014-03-03	ERR407484	ERS391874	BS12	May 2010	Germany	54.156003,10.430144	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
202	SAMEA2338580	2014-01-10	ERX373846	300	NG-6005_STD.BS13	2014-02-25	3673	2778	2014-03-03	ERR407485	ERS391863	BS13	May 2010	Germany	54.263617,10.040131	Male	Muscle tissue	WGS	PRJEB5198	MPI-EVB	public	sra	ncbi	2018-03-08	Illumina HiSeq 2000	PAIRED	RANDOM	GENOMIC	Gasterosteus aculeatus	ILLUMINA	ERP004574
